2019-12-31,0,0,0,0  
2020-01-01,0,0,0,0  
2020-01-02,0,0,0,0  
2020-01-03,0,0,0,0  
2020-01-04,0,0,0,0  
2020-01-05,0,0,0,0  
2020-01-06,0,0,0,0  
2020-01-07,0,0,0,0  
2020-01-08,0,0,0,0  
2020-01-09,0,0,0,0  
2020-01-10,0,0,0,0  
2020-01-11,0,0,0,0  
2020-01-12,0,0,0,0  
2020-01-13,0,0,0,0  
2020-01-14,0,0,0,0  
2020-01-15,0,0,0,0  
2020-01-16,0,0,0,0  
2020-01-17,0,0,0,0  
2020-01-18,0,0,0,0  
2020-01-19,0,0,0,0  
2020-01-20,0,0,0,0  
2020-01-21,0,0,0,0  
2020-01-22,0,0,0,0  
2020-01-23,0,0,0,0  
2020-01-24,0,0,0,0  
2020-01-25,0,0,0,0  
2020-01-26,0,0,0,0  
2020-01-27,0,0,0,0  
2020-01-28,0,0,0,0  
2020-01-29,0,0,0,0  
2020-01-30,0,0,0,0  
2020-01-31,0,0,0,0  
2020-02-01,0,0,0,0  
2020-02-02,0,0,0,0  
2020-02-03,0,0,0,0  
2020-02-04,0,0,0,0  
2020-02-05,0,0,0,0  
2020-02-06,0,0,0,0  
2020-02-07,0,0,0,0  
2020-02-08,0,0,0,0  
2020-02-09,0,0,0,0  
2020-02-10,0,0,0,0  
2020-02-11,0,0,0,0  
2020-02-12,0,0,0,0  
2020-02-13,0,0,0,0  
2020-02-14,0,0,0,0  
2020-02-15,1,0,1,0  
2020-02-16,0,0,1,0  
2020-02-17,0,0,1,0  
2020-02-18,0,0,1,0  
2020-02-19,0,0,1,0  
2020-02-20,0,0,1,0  
2020-02-21,0,0,1,0  
2020-02-22,0,0,1,0  
2020-02-23,0,0,1,0  
2020-02-24,0,0,1,0  
2020-02-25,0,0,1,0  
2020-02-26,0,0,1,0  
2020-02-27,0,0,1,0  
2020-02-28,0,0,1,0  
2020-02-29,0,0,1,0  
2020-03-01,0,0,1,0  
2020-03-02,1,0,2,0  
2020-03-06,1,0,3,0  
2020-03-07,12,0,15,0  
2020-03-09,34,1,49,1  
2020-03-10,6,0,55,1  
2020-03-11,4,0,59,1  
2020-03-12,1,0,60,1  
2020-03-13,20,1,80,2  
2020-03-14,13,0,93,2  
2020-03-15,0,0,93,2  
2020-03-16,17,0,110,2  
2020-03-17,16,0,126,2  
2020-03-18,40,2,166,4  
2020-03-19,30,2,196,6  
2020-03-20,14,0,210,6  
2020-03-21,46,1,256,7  
2020-03-22,29,1,285,8  
2020-03-23,9,2,294,10  
2020-03-24,33,4,327,14  
2020-03-25,39,5,366,19  
2020-03-26,76,2,442,21  
2020-03-27,14,0,456,21  
2020-03-28,39,3,495,24  
2020-03-29,41,6,536,30  
2020-03-30,40,6,576,36  
2020-03-31,33,4,609,40  
2020-04-01,47,1,656,41  
2020-04-02,54,5,710,46  
2020-04-03,69,6,779,52  
2020-04-04,0,0,779,52  
2020-04-05,206,14,985,66  
2020-04-06,85,5,1070,71  
2020-04-07,3,7,1073,78  
2020-04-08,249,7,1322,85  
